URL,Year,School,Conf,Class,Pos,G,college_rush_att,college_rush_yds,college_rush_avg,college_rush_TD,college_rec_rec,college_rec_yds,college_rec_avg,college_rec_TD,college_scrim_plays,college_scrim_yds,college_scrim_avg,college_scrim_TD
https://www.sports-reference.com/cfb/players/dameon-hunter-1.html,,Utah,MWC,,,21.0,346.0,1735.0,4.6,10.0,7.0,66.0,3.8499999999999996,0.0,353.0,1801.0,4.65,10.0
https://www.sports-reference.com/cfb/players/dameon-pierce-1.html,,Florida,SEC,,,48.0,329.0,1806.0,5.525,23.0,45.0,422.0,8.025,5.0,374.0,2228.0,5.95,28.0
https://www.sports-reference.com/cfb/players/damien-anderson-1.html,,Northwestern,Big Ten,,,42.0,935.0,4336.0,4.475,37.0,54.0,490.0,8.9,0.0,989.0,4826.0,4.725,37.0
https://www.sports-reference.com/cfb/players/damien-berry-1.html,,Miami (FL),ACC,,,44.0,283.0,1515.0,5.65,13.0,15.0,165.0,11.649999999999999,1.0,298.0,1680.0,6.0,14.0
https://www.sports-reference.com/cfb/players/damien-harris-1.html,,Alabama,SEC,,,54.0,477.0,3070.0,5.925,23.0,52.0,407.0,6.825,2.0,529.0,3477.0,6.05,25.0
https://www.sports-reference.com/cfb/players/damien-nash-1.html,,Missouri,Big 12,,,23.0,253.0,1254.0,5.0,12.0,36.0,281.0,8.25,2.0,289.0,1535.0,5.4,14.0
https://www.sports-reference.com/cfb/players/damien-williams-1.html,,Oklahoma,Big 12,,,22.0,290.0,1499.0,5.15,18.0,43.0,410.0,9.7,1.0,333.0,1909.0,5.6,19.0
https://www.sports-reference.com/cfb/players/dan-alexander-1.html,,Nebraska,Big 12,,,38.0,402.0,2456.0,5.6,20.0,6.0,73.0,11.25,0.0,408.0,2529.0,5.675,20.0
https://www.sports-reference.com/cfb/players/dan-herron-1.html,,Ohio State,Big Ten,,,41.0,592.0,2869.0,4.775,32.0,44.0,309.0,6.15,1.0,636.0,3178.0,4.925,33.0
https://www.sports-reference.com/cfb/players/dandre-swift-1.html,,Georgia,SEC,,,43.0,440.0,2885.0,6.733333333333333,20.0,73.0,666.0,9.1,5.0,513.0,3551.0,7.1000000000000005,25.0
https://www.sports-reference.com/cfb/players/daniel-lasco-1.html,,California,Pac-12,,,41.0,348.0,1872.0,8.325,18.0,48.0,458.0,7.966666666666666,2.0,396.0,2330.0,8.625,20.0
https://www.sports-reference.com/cfb/players/daniel-thomas-1.html,,Kansas State,Big 12,,,25.0,545.0,2850.0,5.199999999999999,30.0,52.0,428.0,8.3,0.0,597.0,3278.0,5.5,30.0
https://www.sports-reference.com/cfb/players/dantrell-savage-1.html,,Oklahoma State,Big 12,,,22.0,349.0,2092.0,6.1,17.0,35.0,307.0,7.8,2.0,384.0,2399.0,6.3,19.0
https://www.sports-reference.com/cfb/players/dare-ogunbowale-1.html,,Wisconsin,Big Ten,,,40.0,319.0,1518.0,5.166666666666667,13.0,60.0,507.0,8.5,2.0,379.0,2025.0,5.6000000000000005,15.0
https://www.sports-reference.com/cfb/players/darel-scott-1.html,,Maryland,ACC,,,41.0,430.0,2401.0,6.45,17.0,48.0,509.0,21.625,4.0,478.0,2910.0,7.625,21.0
https://www.sports-reference.com/cfb/players/darius-anderson-1.html,,TCU,Big 12,,,43.0,430.0,2418.0,6.2,18.0,43.0,224.0,4.7,0.0,473.0,2642.0,6.0,18.0
https://www.sports-reference.com/cfb/players/darius-marshall-1.html,,Marshall,CUSA,,,34.0,574.0,2857.0,5.0,19.0,42.0,244.0,5.633333333333333,0.0,616.0,3101.0,5.1000000000000005,19.0
https://www.sports-reference.com/cfb/players/darius-walker-1.html,,Notre Dame,Ind,,,36.0,693.0,3249.0,4.633333333333334,23.0,109.0,816.0,7.533333333333334,3.0,802.0,4065.0,4.966666666666667,26.0
https://www.sports-reference.com/cfb/players/darrel-williams-1.html,,LSU,SEC,,,44.0,321.0,1651.0,4.95,19.0,38.0,462.0,10.025,0.0,359.0,2113.0,5.475,19.0
https://www.sports-reference.com/cfb/players/darrell-henderson-1.html,,Memphis,American,,,38.0,431.0,3545.0,7.766666666666667,36.0,63.0,758.0,12.266666666666666,8.0,494.0,4303.0,8.4,44.0
https://www.sports-reference.com/cfb/players/darrell-scott-1.html,,Colorado,Big 12,,,27.0,263.0,1252.0,4.433333333333334,6.0,28.0,309.0,10.6,1.0,291.0,1561.0,5.133333333333334,7.0
https://www.sports-reference.com/cfb/players/darren-evans-1.html,,Virginia Tech,ACC,,,28.0,438.0,2119.0,5.050000000000001,22.0,26.0,217.0,9.0,0.0,464.0,2336.0,5.25,22.0
https://www.sports-reference.com/cfb/players/darren-mcfadden-1.html,,Arkansas,SEC,,,38.0,785.0,4590.0,5.8999999999999995,41.0,46.0,365.0,8.333333333333334,2.0,831.0,4955.0,6.0,43.0
https://www.sports-reference.com/cfb/players/darren-sproles-1.html,,Kansas State,Big 12,,,45.0,815.0,4979.0,6.4,45.0,66.0,609.0,9.833333333333334,2.0,881.0,5588.0,6.6,47.0
https://www.sports-reference.com/cfb/players/darrynton-evans-1.html,,Appalachian State,Sun Belt,,,39.0,482.0,2884.0,5.633333333333333,25.0,39.0,319.0,7.466666666666666,6.0,521.0,3203.0,5.8,31.0
https://www.sports-reference.com/cfb/players/darwin-thompson-1.html,,Utah State,MWC,,,10.0,153.0,1044.0,6.8,14.0,23.0,351.0,15.3,2.0,176.0,1395.0,7.9,16.0
https://www.sports-reference.com/cfb/players/dave-minnich-1.html,,Washington State,Pac-10,,,19.0,340.0,1518.0,4.5,10.0,24.0,170.0,6.9,2.0,364.0,1688.0,4.6,12.0
https://www.sports-reference.com/cfb/players/david-allen-1.html,,Kansas State,Big 12,,,40.0,168.0,783.0,6.575,8.0,12.0,142.0,14.233333333333334,2.0,180.0,925.0,8.7,10.0
https://www.sports-reference.com/cfb/players/david-cobb-1.html,,Minnesota,Big Ten,,,35.0,563.0,2896.0,6.0,20.0,34.0,339.0,7.766666666666666,0.0,597.0,3235.0,5.5,20.0
https://www.sports-reference.com/cfb/players/david-fluellen-1.html,,Toledo,MAC,,,43.0,561.0,3336.0,5.875,28.0,80.0,662.0,8.35,2.0,641.0,3998.0,6.175,30.0
https://www.sports-reference.com/cfb/players/david-montgomery-1.html,,Iowa State,Big 12,,,37.0,624.0,2925.0,4.766666666666667,26.0,71.0,582.0,8.4,0.0,695.0,3507.0,5.166666666666667,26.0
https://www.sports-reference.com/cfb/players/david-williams-5.html,,South Carolina,SEC,,,41.0,304.0,1450.0,4.775,13.0,37.0,435.0,11.925,2.0,341.0,1885.0,5.525,15.0
https://www.sports-reference.com/cfb/players/david-wilson-1.html,,Virginia Tech,ACC,,,40.0,462.0,2662.0,5.7,18.0,37.0,363.0,10.75,5.0,499.0,3025.0,6.1000000000000005,23.0
https://www.sports-reference.com/cfb/players/davin-meggett-1.html,,Maryland,ACC,,,50.0,485.0,2411.0,4.85,18.0,46.0,454.0,9.850000000000001,2.0,531.0,2865.0,5.35,20.0
https://www.sports-reference.com/cfb/players/deandra-cobb-1.html,,Michigan State,Big Ten,,,24.0,134.0,900.0,6.05,4.0,15.0,89.0,5.65,0.0,149.0,989.0,6.35,4.0
https://www.sports-reference.com/cfb/players/deandre-washington-1.html,,Texas Tech,Big 12,,,49.0,605.0,3411.0,5.325,23.0,124.0,1091.0,8.475,4.0,729.0,4502.0,5.875,27.0
https://www.sports-reference.com/cfb/players/deangelo-williams-1.html,,Memphis,CUSA,,,44.0,969.0,6026.0,6.25,55.0,70.0,723.0,9.85,5.0,1039.0,6749.0,6.525,60.0
https://www.sports-reference.com/cfb/players/deanthony-thomas-1.html,,Oregon,Pac-12,,,37.0,243.0,1890.0,8.200000000000001,26.0,113.0,1296.0,11.433333333333332,15.0,356.0,3186.0,9.133333333333333,41.0
https://www.sports-reference.com/cfb/players/decori-birmingham-1.html,,Arkansas,SEC,,,49.0,233.0,1151.0,4.95,7.0,57.0,592.0,9.950000000000001,6.0,290.0,1743.0,6.35,13.0
https://www.sports-reference.com/cfb/players/dedrick-mills-1.html,,Nebraska,Big Ten,,,27.0,379.0,1912.0,5.0,25.0,29.0,221.0,7.266666666666666,1.0,408.0,2133.0,5.2,26.0
https://www.sports-reference.com/cfb/players/dee-brown-2.html,,Syracuse,Big East,,,45.0,493.0,2626.0,5.25,28.0,34.0,206.0,6.625,2.0,527.0,2832.0,5.275,30.0
https://www.sports-reference.com/cfb/players/dee-hart-1.html,,Alabama,SEC,,,27.0,237.0,1441.0,4.766666666666667,17.0,20.0,207.0,9.75,2.0,257.0,1648.0,5.0,19.0
https://www.sports-reference.com/cfb/players/deejay-dallas-1.html,,Miami (FL),ACC,,,33.0,265.0,1527.0,5.666666666666667,17.0,28.0,317.0,13.833333333333334,2.0,293.0,1844.0,6.433333333333334,19.0
https://www.sports-reference.com/cfb/players/delone-carter-1.html,,Syracuse,Big East,,,42.0,646.0,3104.0,5.05,24.0,28.0,208.0,7.099999999999999,1.0,674.0,3312.0,5.125,25.0
https://www.sports-reference.com/cfb/players/delvon-flowers-1.html,,Arizona State,Pac-10,,,22.0,266.0,1546.0,6.0,16.0,10.0,115.0,10.0,1.0,276.0,1661.0,6.4,17.0
https://www.sports-reference.com/cfb/players/demarco-murray-1.html,,Oklahoma,Big 12,,,50.0,759.0,3685.0,5.0,50.0,157.0,1571.0,9.525,13.0,916.0,5256.0,5.85,63.0
https://www.sports-reference.com/cfb/players/demetric-felton-1.html,,UCLA,Pac-12,,,31.0,233.0,1101.0,5.45,7.0,99.0,958.0,6.8500000000000005,8.0,332.0,2059.0,6.875,15.0
https://www.sports-reference.com/cfb/players/demontray-carter-2.html,,Troy,Ind,,,11.0,160.0,801.0,5.0,8.0,24.0,194.0,8.1,4.0,184.0,995.0,5.4,12.0
https://www.sports-reference.com/cfb/players/deneric-prince-1.html,,Tulsa,American,,,27.0,316.0,1744.0,6.7,14.0,17.0,162.0,9.966666666666667,1.0,333.0,1906.0,6.85,15.0
https://www.sports-reference.com/cfb/players/deon-jackson-1.html,,Duke,ACC,,,44.0,526.0,2267.0,4.05,18.0,61.0,534.0,7.074999999999999,4.0,587.0,2801.0,4.375,22.0
https://www.sports-reference.com/cfb/players/derek-combs-1.html,,Ohio State,Big Ten,,,39.0,266.0,1206.0,3.825,9.0,9.0,89.0,9.1,0.0,275.0,1295.0,3.95,9.0
https://www.sports-reference.com/cfb/players/derek-homer-1.html,,Kentucky,SEC,,,44.0,353.0,1689.0,4.625,11.0,129.0,1052.0,8.05,2.0,482.0,2741.0,5.825,13.0
https://www.sports-reference.com/cfb/players/derrick-henry-2.html,,Alabama,SEC,,,39.0,602.0,3591.0,7.433333333333334,42.0,17.0,285.0,31.96666666666667,3.0,619.0,3876.0,8.1,45.0
https://www.sports-reference.com/cfb/players/derrick-knight-1.html,,Boston College,Big East,,,46.0,708.0,3725.0,4.95,25.0,72.0,700.0,10.0,2.0,780.0,4425.0,5.35,27.0
https://www.sports-reference.com/cfb/players/derrick-locke-1.html,,Kentucky,SEC,,,40.0,518.0,2618.0,5.075,22.0,95.0,883.0,9.85,3.0,613.0,3501.0,5.775,25.0
https://www.sports-reference.com/cfb/players/derrick-ward-1.html,,Fresno State,WAC,,,18.0,177.0,1013.0,5.2,10.0,3.0,49.0,16.3,0.0,180.0,1062.0,5.6,10.0
https://www.sports-reference.com/cfb/players/derrius-guice-1.html,,LSU,SEC,,,35.0,471.0,3074.0,7.133333333333333,29.0,32.0,250.0,7.566666666666667,3.0,503.0,3324.0,7.1000000000000005,32.0
https://www.sports-reference.com/cfb/players/deshaun-foster-1.html,,UCLA,Pac-10,,,38.0,686.0,3049.0,4.449999999999999,39.0,57.0,535.0,9.975000000000001,4.0,743.0,3584.0,4.85,43.0
https://www.sports-reference.com/cfb/players/deshawn-wynn-1.html,,Florida,SEC,,,46.0,446.0,2077.0,4.525,25.0,35.0,376.0,11.225,3.0,481.0,2453.0,5.025,28.0
https://www.sports-reference.com/cfb/players/deuce-mcallister-1.html,,Ole Miss,SEC,,,43.0,616.0,3060.0,4.9,37.0,63.0,616.0,9.85,2.0,679.0,3676.0,5.3500000000000005,39.0
https://www.sports-reference.com/cfb/players/deuce-vaughn-1.html,,Kansas State,Big 12,,,37.0,651.0,3604.0,5.5,34.0,116.0,1280.0,12.0,9.0,767.0,4884.0,6.566666666666666,43.0
https://www.sports-reference.com/cfb/players/devante-mays-1.html,,Utah State,MWC,,,18.0,202.0,1225.0,6.45,12.0,2.0,17.0,8.5,0.0,204.0,1242.0,6.45,12.0
https://www.sports-reference.com/cfb/players/deveon-smith-1.html,,Michigan,Big Ten,,,41.0,495.0,2235.0,4.55,22.0,38.0,251.0,7.066666666666666,1.0,533.0,2486.0,4.65,23.0
https://www.sports-reference.com/cfb/players/devin-singletary-1.html,,Florida Atlantic,CUSA,,,38.0,714.0,4287.0,6.1000000000000005,66.0,51.0,397.0,7.566666666666667,1.0,765.0,4684.0,6.166666666666667,67.0
https://www.sports-reference.com/cfb/players/devine-redding-1.html,,Indiana,Big Ten,,,33.0,508.0,2252.0,4.333333333333333,17.0,40.0,245.0,8.833333333333334,2.0,548.0,2497.0,4.5,19.0
https://www.sports-reference.com/cfb/players/devon-achane-1.html,,Texas A&M,SEC,,,30.0,369.0,2376.0,7.033333333333334,21.0,65.0,554.0,11.9,5.0,434.0,2930.0,7.599999999999999,26.0
https://www.sports-reference.com/cfb/players/devon-johnson-1.html,,Marshall,CUSA,,,43.0,305.0,2373.0,5.833333333333333,25.0,27.0,423.0,13.975,6.0,332.0,2796.0,9.025,31.0
https://www.sports-reference.com/cfb/players/devonta-freeman-1.html,,Florida State,ACC,,,40.0,404.0,2255.0,5.533333333333334,30.0,47.0,475.0,9.533333333333333,1.0,451.0,2730.0,5.966666666666666,31.0
https://www.sports-reference.com/cfb/players/devontae-booker-1.html,,Utah,Pac-12,,,23.0,560.0,2773.0,4.95,21.0,80.0,622.0,7.8,2.0,640.0,3395.0,5.300000000000001,23.0
https://www.sports-reference.com/cfb/players/dewayne-mcbride-1.html,,UAB,CUSA,,,30.0,484.0,3523.0,7.800000000000001,36.0,5.0,29.0,5.65,0.0,489.0,3552.0,7.766666666666667,36.0
https://www.sports-reference.com/cfb/players/dexter-williams-1.html,,Notre Dame,Ind,,,35.0,257.0,1636.0,6.125,20.0,22.0,162.0,6.266666666666667,2.0,279.0,1798.0,6.125,22.0
https://www.sports-reference.com/cfb/players/dicenzo-miller-1.html,,Mississippi State,SEC,,,41.0,404.0,2200.0,5.225,17.0,49.0,732.0,16.15,7.0,453.0,2932.0,5.975,24.0
https://www.sports-reference.com/cfb/players/dion-lewis-1.html,,Pitt,Big East,,,25.0,544.0,2860.0,5.15,30.0,52.0,405.0,7.8,1.0,596.0,3265.0,5.45,31.0
https://www.sports-reference.com/cfb/players/dj-harper-1.html,,Boise State,WAC,,,54.0,547.0,2779.0,5.716666666666666,39.0,54.0,396.0,7.3500000000000005,2.0,601.0,3175.0,5.866666666666667,41.0
https://www.sports-reference.com/cfb/players/domanick-davis-1.html,,LSU,SEC,,,47.0,455.0,2056.0,4.525,20.0,41.0,393.0,11.225,1.0,496.0,2449.0,5.0,21.0
https://www.sports-reference.com/cfb/players/dominique-brown-1.html,,Louisville,Big East,,,43.0,419.0,1795.0,3.9499999999999997,16.0,50.0,443.0,9.6,2.0,469.0,2238.0,4.525,18.0
https://www.sports-reference.com/cfb/players/donald-brown-1.html,,Connecticut,Big East,,,37.0,698.0,3800.0,5.366666666666667,33.0,48.0,276.0,5.733333333333333,2.0,746.0,4076.0,5.366666666666667,35.0
https://www.sports-reference.com/cfb/players/donnel-pumphrey-1.html,,San Diego State,MWC,,,54.0,1059.0,6405.0,6.05,62.0,99.0,1039.0,10.375,5.0,1158.0,7444.0,6.5,67.0
https://www.sports-reference.com/cfb/players/donta-foreman-1.html,,Texas,Big 12,,,27.0,431.0,2774.0,6.233333333333333,20.0,13.0,146.0,10.166666666666666,0.0,444.0,2920.0,6.400000000000001,20.0
https://www.sports-reference.com/cfb/players/dontrell-moore-1.html,,New Mexico,MWC,,,47.0,1014.0,4956.0,4.875,51.0,89.0,844.0,9.775,8.0,1103.0,5800.0,5.275,59.0
https://www.sports-reference.com/cfb/players/doug-chapman-1.html,,Marshall,MAC,,,34.0,573.0,2778.0,4.8999999999999995,37.0,62.0,619.0,9.5,4.0,635.0,3397.0,5.433333333333334,41.0
https://www.sports-reference.com/cfb/players/doug-martin-1.html,,Boise State,WAC,,,51.0,617.0,3431.0,5.4,43.0,67.0,715.0,11.925,4.0,684.0,4146.0,6.1,47.0
https://www.sports-reference.com/cfb/players/duke-johnson-1.html,,Miami (FL),ACC,,,33.0,526.0,3519.0,6.633333333333333,26.0,69.0,719.0,12.866666666666667,4.0,595.0,4238.0,7.033333333333334,30.0
https://www.sports-reference.com/cfb/players/dvonte-price-1.html,,Florida International,CUSA,,,46.0,369.0,2203.0,6.4,15.0,45.0,307.0,6.540000000000001,1.0,414.0,2510.0,6.459999999999999,16.0
https://www.sports-reference.com/cfb/players/dwayne-washington-1.html,,Washington,Pac-12,,,31.0,226.0,1311.0,6.133333333333333,17.0,41.0,411.0,7.8999999999999995,4.0,267.0,1722.0,6.900000000000001,21.0
https://www.sports-reference.com/cfb/players/dwayne-wright-1.html,,Fresno State,WAC,,,30.0,501.0,2683.0,4.933333333333334,16.0,51.0,429.0,12.266666666666666,2.0,552.0,3112.0,5.3999999999999995,18.0
https://www.sports-reference.com/cfb/players/dwone-hicks-1.html,,Middle Tennessee State,Ind,,,41.0,600.0,3613.0,5.775,53.0,57.0,679.0,10.65,6.0,657.0,4292.0,6.125,59.0
https://www.sports-reference.com/cfb/players/earnest-graham-1.html,,Florida,SEC,,,45.0,609.0,3085.0,4.84,33.0,59.0,402.0,7.175,0.0,668.0,3487.0,5.0,33.0
https://www.sports-reference.com/cfb/players/eddie-lacy-1.html,,Alabama,SEC,,,38.0,355.0,2402.0,6.966666666666666,30.0,35.0,338.0,9.833333333333334,2.0,390.0,2740.0,7.2,32.0
https://www.sports-reference.com/cfb/players/edwin-baker-1.html,,Michigan State,Big Ten,,,35.0,462.0,2293.0,4.8999999999999995,19.0,15.0,125.0,8.466666666666667,1.0,477.0,2418.0,5.0,20.0
https://www.sports-reference.com/cfb/players/elijah-holyfield-1.html,,Georgia,SEC,,,27.0,215.0,1340.0,5.7,9.0,7.0,63.0,10.333333333333334,0.0,222.0,1403.0,6.3999999999999995,9.0
https://www.sports-reference.com/cfb/players/elijah-hood-1.html,,North Carolina,ACC,,,33.0,430.0,2580.0,5.5,29.0,40.0,211.0,3.4,0.0,470.0,2791.0,5.3999999999999995,29.0
https://www.sports-reference.com/cfb/players/elijah-mcguire-1.html,,Louisiana,Sun Belt,,,51.0,710.0,4301.0,6.475,42.0,130.0,1394.0,11.25,10.0,840.0,5695.0,7.25,52.0
https://www.sports-reference.com/cfb/players/elijah-mitchell-2.html,,Louisiana,Sun Belt,,,42.0,527.0,3267.0,6.2,41.0,49.0,597.0,10.6,5.0,576.0,3864.0,6.7,46.0
https://www.sports-reference.com/cfb/players/ennis-haywood-1.html,,Iowa State,Big 12,,,42.0,572.0,2862.0,5.225,27.0,60.0,548.0,9.375,0.0,632.0,3410.0,5.775,27.0
https://www.sports-reference.com/cfb/players/eno-benjamin-1.html,,Arizona State,Pac-12,,,34.0,576.0,2867.0,5.333333333333333,27.0,82.0,625.0,6.266666666666667,4.0,658.0,3492.0,5.366666666666667,31.0
https://www.sports-reference.com/cfb/players/eric-crouch-1.html,,Nebraska,Big 12,,,43.0,648.0,3434.0,5.225,59.0,3.0,109.0,43.0,2.0,651.0,3543.0,5.35,61.0
https://www.sports-reference.com/cfb/players/eric-gray-2.html,,Oklahoma,Big 12,,,47.0,549.0,3089.0,5.475,21.0,99.0,827.0,8.55,5.0,648.0,3916.0,6.0,26.0
https://www.sports-reference.com/cfb/players/eric-mccoo-1.html,,Penn State,Big Ten,,,46.0,497.0,2518.0,4.9,18.0,70.0,726.0,9.45,9.0,567.0,3244.0,5.6,27.0
https://www.sports-reference.com/cfb/players/eric-shelton-1.html,,Louisville,CUSA,,,33.0,341.0,1858.0,5.233333333333333,30.0,7.0,54.0,12.4,0.0,348.0,1912.0,5.233333333333333,30.0
https://www.sports-reference.com/cfb/players/evan-hull-2.html,,Northwestern,Big Ten,,,38.0,488.0,2417.0,5.949999999999999,18.0,94.0,851.0,8.233333333333334,4.0,582.0,3268.0,6.3,22.0
https://www.sports-reference.com/cfb/players/evan-royster-1.html,,Penn State,Big Ten,,,50.0,686.0,3932.0,5.85,29.0,61.0,562.0,8.725,3.0,747.0,4494.0,6.05,32.0
https://www.sports-reference.com/cfb/players/ezekiel-elliott-1.html,,Ohio State,Big Ten,,,35.0,592.0,3961.0,7.3,43.0,58.0,449.0,7.733333333333333,1.0,650.0,4410.0,7.333333333333333,44.0
https://www.sports-reference.com/cfb/players/felix-jones-1.html,,Arkansas,SEC,,,38.0,386.0,2956.0,7.533333333333332,20.0,39.0,383.0,10.200000000000001,3.0,425.0,3339.0,7.766666666666667,23.0
https://www.sports-reference.com/cfb/players/fozzy-whittaker-1.html,,Texas,Big 12,,,38.0,263.0,1233.0,4.65,12.0,73.0,464.0,6.125,1.0,336.0,1697.0,5.0,13.0
https://www.sports-reference.com/cfb/players/frank-gore-1.html,,Miami (FL),Big East,,,28.0,348.0,1975.0,6.3999999999999995,17.0,23.0,225.0,11.133333333333333,0.0,371.0,2200.0,6.633333333333333,17.0
https://www.sports-reference.com/cfb/players/frank-moreau-1.html,,Louisville,CUSA,,,49.0,499.0,2599.0,4.74,27.0,54.0,369.0,4.95,0.0,553.0,2968.0,4.779999999999999,27.0
https://www.sports-reference.com/cfb/players/frank-summers-1.html,,UNLV,MWC,,,24.0,385.0,1668.0,4.3,14.0,36.0,402.0,11.25,6.0,421.0,2070.0,4.85,20.0
https://www.sports-reference.com/cfb/players/fred-russell-1.html,,Iowa,Big Ten,,,44.0,523.0,2760.0,5.733333333333333,17.0,8.0,45.0,13.333333333333334,0.0,531.0,2805.0,6.066666666666666,17.0
https://www.sports-reference.com/cfb/players/garrett-groshek-1.html,,Wisconsin,Big Ten,,,46.0,235.0,1216.0,5.125,7.0,79.0,611.0,8.05,1.0,314.0,1827.0,5.825,8.0
https://www.sports-reference.com/cfb/players/garrett-wolfe-1.html,,Northern Illinois,MAC,,,33.0,807.0,5164.0,6.3999999999999995,52.0,58.0,588.0,10.566666666666666,5.0,865.0,5752.0,6.7,57.0
https://www.sports-reference.com/cfb/players/gary-brightwell-1.html,,Arizona,Pac-12,,,28.0,245.0,1305.0,5.366666666666667,9.0,19.0,121.0,7.8,1.0,264.0,1426.0,5.5,10.0
https://www.sports-reference.com/cfb/players/gary-russell-1.html,,Minnesota,Big Ten,,,20.0,210.0,1274.0,6.05,18.0,16.0,168.0,10.5,1.0,226.0,1442.0,6.2,19.0
https://www.sports-reference.com/cfb/players/george-layne-1.html,,TCU,WAC,,,31.0,97.0,482.0,4.233333333333333,8.0,13.0,230.0,17.35,2.0,110.0,712.0,5.266666666666667,10.0
https://www.sports-reference.com/cfb/players/george-winn-1.html,,Cincinnati,Big East,,,37.0,321.0,1710.0,4.45,15.0,19.0,159.0,9.125,0.0,340.0,1869.0,5.175000000000001,15.0
https://www.sports-reference.com/cfb/players/gerald-riggs-2.html,,Tennessee,SEC,,,38.0,383.0,1893.0,4.325,10.0,20.0,123.0,6.0,0.0,403.0,2016.0,4.45,10.0
https://www.sports-reference.com/cfb/players/gerrid-doaks-1.html,,Cincinnati,American,,,30.0,331.0,1712.0,5.3,14.0,36.0,407.0,10.933333333333332,4.0,367.0,2119.0,5.8,18.0
https://www.sports-reference.com/cfb/players/giovani-bernard-1.html,,North Carolina,ACC,,,23.0,423.0,2481.0,5.95,25.0,92.0,852.0,9.2,6.0,515.0,3333.0,6.550000000000001,31.0
https://www.sports-reference.com/cfb/players/glen-coffee-1.html,,Alabama,SEC,,,35.0,410.0,2107.0,4.6000000000000005,14.0,42.0,351.0,8.9,2.0,452.0,2458.0,5.166666666666667,16.0
https://www.sports-reference.com/cfb/players/graig-cooper-1.html,,Miami (FL),ACC,,,46.0,465.0,2383.0,5.075,13.0,66.0,402.0,6.45,3.0,531.0,2785.0,5.2,16.0
https://www.sports-reference.com/cfb/players/greg-bell-5.html,,San Diego State,MWC,,,25.0,393.0,1901.0,5.0,15.0,19.0,133.0,5.066666666666667,1.0,412.0,2034.0,5.1000000000000005,16.0
https://www.sports-reference.com/cfb/players/greg-jones-1.html,,Florida State,ACC,,,44.0,480.0,2535.0,5.475,23.0,24.0,153.0,6.225,0.0,504.0,2688.0,5.55,23.0
https://www.sports-reference.com/cfb/players/greg-mccrae-1.html,,UCF,American,,,43.0,406.0,2620.0,6.300000000000001,29.0,33.0,291.0,8.775,1.0,439.0,2911.0,6.475,30.0
https://www.sports-reference.com/cfb/players/harry-trotter-1.html,,Kansas State,Big 12,,,26.0,142.0,550.0,4.8,6.0,11.0,50.0,4.8,0.0,153.0,600.0,4.833333333333333,6.0
https://www.sports-reference.com/cfb/players/hassan-haskins-1.html,,Michigan,Big Ten,,,33.0,452.0,2324.0,5.366666666666667,30.0,24.0,171.0,7.0,0.0,476.0,2495.0,5.466666666666666,30.0
https://www.sports-reference.com/cfb/players/henry-josey-1.html,,Missouri,Big 12,,,37.0,395.0,2771.0,6.866666666666667,30.0,24.0,175.0,6.8,1.0,419.0,2946.0,6.833333333333333,31.0
https://www.sports-reference.com/cfb/players/hodges-mitchell-1.html,,Texas,Big 12,,,45.0,517.0,2664.0,5.4,20.0,71.0,743.0,9.366666666666667,4.0,588.0,3407.0,5.775,24.0
https://www.sports-reference.com/cfb/players/ian-johnson-1.html,,Boise State,WAC,,,49.0,753.0,4183.0,5.475,58.0,60.0,642.0,9.75,1.0,813.0,4825.0,5.875,59.0
https://www.sports-reference.com/cfb/players/isaiah-pead-1.html,,Cincinnati,Big East,,,44.0,545.0,3288.0,6.275,27.0,87.0,721.0,7.7749999999999995,6.0,632.0,4009.0,6.475,33.0
https://www.sports-reference.com/cfb/players/isaiah-spiller-1.html,,Texas A&M,SEC,,,35.0,541.0,2993.0,5.5,25.0,74.0,585.0,8.1,1.0,615.0,3578.0,5.833333333333333,26.0
https://www.sports-reference.com/cfb/players/isaih-pacheco-1.html,,Rutgers,Big Ten,,,43.0,563.0,2442.0,4.4,18.0,47.0,249.0,5.15,1.0,610.0,2691.0,4.5,19.0
https://www.sports-reference.com/cfb/players/israel-abanikanda-1.html,,Pitt,ACC,,,31.0,390.0,2177.0,4.8999999999999995,28.0,38.0,354.0,8.633333333333333,3.0,428.0,2531.0,5.2,31.0
https://www.sports-reference.com/cfb/players/israel-tucker-1.html,,Louisiana Tech,CUSA,,,36.0,318.0,1407.0,4.55,9.0,35.0,237.0,5.15,1.0,353.0,1644.0,4.65,10.0
https://www.sports-reference.com/cfb/players/ito-smith-1.html,,Southern Mississippi,CUSA,,,51.0,820.0,4538.0,5.425,42.0,140.0,1446.0,10.15,7.0,960.0,5984.0,6.075,49.0
https://www.sports-reference.com/cfb/players/jacquizz-rodgers-1.html,,Oregon State,Pac-10,,,36.0,788.0,3877.0,4.8999999999999995,46.0,151.0,1056.0,7.233333333333333,5.0,939.0,4933.0,5.233333333333333,51.0
https://www.sports-reference.com/cfb/players/jahad-thomas-1.html,,Temple,American,,,46.0,563.0,2599.0,4.666666666666667,30.0,69.0,998.0,16.166666666666668,8.0,632.0,3597.0,6.233333333333333,38.0
https://www.sports-reference.com/cfb/players/jahmyr-gibbs-1.html,,Georgia Tech,ACC,,,31.0,383.0,2132.0,5.5,15.0,104.0,1217.0,11.933333333333332,8.0,487.0,3349.0,6.866666666666667,23.0
